CMS CODE,RO NAME,Zone,MOBILE NO,EMAIL IDS,ADDRESS 
45138TA138,Sona Auto,West I,9893922058,NAVEEN.JAIN.NIK@GMAIL.COM,"Bamhori Road, Silwani Town Silwani Raisen Silwani 464886"
56539XA539,Ratna Fuels  (Reconstitution : 55606XA606),South II,9652512345,naveen.marri@gmail.com," 7-40, Tcs Main Road, Ibhrahimpatnam Mandal,Adibatla Ranga Reddy Ranga Reddy 501510"
56043XA043,Mangalathu Tradelinks Private Limited,South I,9446805893,Naveen.paulose@gmail.com," Sy No 281/18-2,Mangalathunada. Irapuram Village,Kunnathunadu Taluk, Ernakulam Ernakulam 686689"
56165XA165,Sree Venkateshwara Agency,South II,9008777123,naveengpsetty@yahoo.com," Survey Nos.147/7,Mysore Main Road, Near Sirsi Circle, Bangalore Bangalore 560018"
51442NA442,Jain Filling station,North,9416965073,NAVEENVIRAL@GMAIL.COM," Khewat No/Khatoni No.122/130, Khasra No. 17//4/2/1, 7/3 Kitas 2 and Khasra No 17/ Yamunanagar Yamunanagar 135001"
50503NA503,Bhadoo Agro Fuels,North,9417066433,NAVIBHADOO20@GMAIL.COM,"Khasra No. 209/14, P30   Ferozpur Abohar 152116"
50491NA491,Rajput Automobiles,North,9839393999,NAVIN7800@GMAIL.COM," Khasra No. 1103, Village -Tidhua, Tehsil- Bidhuna, Auriya Auriya 206122"
56210XA210,SNB Agencies,South I,9361162269,navinjcb@gmail.com," 3/1851,New Colony Vennampatti Road, Dharmapuri Dharmapuri Dharmapuri 636701"
51663NA663,Taj Filling Station,North,9041440002,navjotsidhu.s72@gmail.com," Hazura Kapura Colony, Barnala Bye-pass Road, Bathinda Bathinda 151001"
55477XA477, NAVODAYA HIGHWAY FILLING STATION,South II,8142020844,NAVODAYAHIGHWAYS@GMAIL.COM," SY.NO. 378/1B, CHAGALMARRI (V&M) KURNOOL KURNOOL 518553"
51297NA297,BAJWA PETRO STATION,North,8558050786,NAVTEJBAJWA143@GMAIL.COM," Vill. Himmatpura,Bagapurana Road, Tehsil Nihal Singh Wala,Distt.Moga Moga Moga 142039"
46446TA446,Navvakar Petrol Pumps,West I,8793372593,NAVVAAKARPETROL@GMAIL.COM," Gat No: 715B, Kudalwadi, Chikhali Taluka-Haveli, Dist-Pune Pune Pune 411062"
55265XA265,M R Petroleums,South II,9900468742,NAWAZBJP@GMAIL.COM," Survey No.978/1A/2 B Bagewadi,Kolhar Bijapur Kolhar 586210"
55116XA116,AN PETROLEUM,South I,9443791529,NAZEERMARINE@GMAIL.COM," Survey No: 215/10, Eraviputhur Village, Kanyakumari Kanyakumari Iraviputhur 629403"
55929XA929,N C Kandasamy & Co.,South I,9994811777,NCKANDASAMYANDCO@GMAIL.COM," Survey No: 78/3, Nanjundapuram Village, Coimbatore North Taluka, Coimbatore Coimbatore 641108"
55693XA693,Brinda Auto Fuel,South II,9849015583,NCV.DINESH@GMAIL.COM," Door No.6-7-10, Shivaji Nagar, Nalgonda Town, District Nalgonda, Nalgonda Nalgonda 508001"
45516TA516,Dandotiya Filling Station,West I,9827620880,NDDANDOTIYA@GMAIL.COM,SH-02   Morena Mudiyakheda 476001
50165NA165,Nav Durga Petro Sales,North,9216480777,NDURGA613@GMAIL.COM,"Saha-Pkl Road, Khasra No. 7/21, 22/2  N.H.73, KM Stone 150.410, Panchkula 134112"
55864XA864,Kalleswara Service station,South II,9620225111,NEELAKANTA123@YAHOO.CO.IN," S No.17/1, Banur Village, Tarikere Taluka, Chikmagaluru District, Chikmagaluru Chikmagaluru 577549"
55498XA498,SRI VENKATA SAI FILLING STATION,South II,9440981236,NEELAMCNU115@GMAIL.COM," Sy. No. 783, Pothur Village ELLANTHAKUNTA Mandal  Kaimnagar 505401"
50630NA630,NEELKANTH FILLING STATION,North,9990780155,NEELKANTHPUMPS@GMAIL.COM, HUDA Sector 76   Faridabad 121001
50359NA359,Neelratan Filling Station,North,9793745700,NEELRATANFILLINGSTATION@GMAIL.COM,Khasra No.421   Sonbhadra Ghorawal 277001
51819NA819,Namdhari Petroleum,North,9356001706,neepu.bhatt@nayaraenergy.com," Near Dhingra Paper Mills, Tarn Taran Road, Amritsar Amritsar 143001"
50544NA544,Ashutosh Filling Station,North,9253000031,NEERAJBANSAL133@GMAIL.COM,"Killa No. 3/2 (3-16),, H04 Khewat No. 123 Khatauni No. 63 Kaithal Kaithal 136117"
46138TA138,Shree Krishna Petroleum,West II,9377603699,NEERAJMODI999@YAHOO.COM," Survey No:- 91 Paiki,T.P.S.No.21,F.P 63. Village :- Bhestan,Taluka - Surat city Surat Surat 394023"
46024TA024,MAA ASHISH PETROLEUM,West II,9978058014,NEHALMANDVI@GMAIL.COM," Survey No.688/2,, Village –Mota Layja, Taluka –Mandvi, Distt. –Kutch, Kutch Kutch 382450"
46316TA316,Nisarg Essential Services,West I,9923179669,NES.AMRAVATI@GMAIL.COM," Survey/Gut No:58, Village: Rahatgaon, Taluka: Amravati, Dist.: Amravati Amravati Amravati 444602"
46709TA709,New Murlidhar Petroleum,West II,9033370000,newmurlidharpetroleum@gmail.com," Survey No.62/Paiki 4/Paiki 1, Plot No.2, Village.Kansumara,Taluka.Jamnagar, Jamnagar Jamnagar 361006"
45728TA728,Nijanand Petroleum (Resitement : 45268TA268),West II,9426250155,NIJANANDPETROLEUM@GMAIL.COM," Khasra No. 1071/1 Village. Kakanpur, Panchmahal Panchamahal 388713"
50986NA986,Nikhil Filling Station,North,9416249183,NIKHILFILLINGSTATION19@GMAIL.COM," Mohindergarh Bawania Sundreh Road, Near Meghanwas Chownk,Vill.Chitlang, Mohindergarh Mohindergarh 123029"
46704TA704,Amdavad Filling Station,West II,9825009300,nil_dhananjay253@yahoo.com," Survey No.321/A Paiki, Village-Sanathal (Bakrol),Taluka-Sanand, Ahmadabad Ahmadabad 382210"
56063XA063,Sri Ammachaar Agencies,South I,9566997877,nilavan4u@yahoo.com," Survey No: 32/2A2, 32/2B2, 32/2C2, Sirunathur Village, Kilpennathur, Tiruvannamalai Tiruvannamalai 604601"
60069RA069,RADHAGOBINDA FILLING STATION,East,8001871227,NILDRAESSAR@REDIFFMAIL.COM,"Plot No - 113, 90, 68 (old)   BANKURA Kotalpur 722141"
50372NA372,Raj Automobiles,North,9455830629,NILESH.PANDAY20@YAHOO.COM,Khasra No. 285   Gorakhpur Sadar 273409
45675TA675,Mahalaxmi Petroleum Service,West I,9823777300,NILESH_MARATHE07@YAHOO.IN,"City Jargaon, M22 Plot no.5, Gat no.140/2, At post - Jargaon, Taluka-Pachora, Jalgaon Jalgaon 424201"
45037TA037,Raj Auto Fuels,West I,9423151999,NILESHBHARAMBE1988@GMAIL.COM,"Bhusawal Survey/Gut nos.26/1 & 26/2 Bohardi, Jalgaon Bhusawal 425201"
46050TA050,BHAKTI PETROLEUM,West II,9978178388,NILESHDZALA@GMAIL.COM," Survey no 105 / PAIKI 2, Village - JUNI MORWAD, Taluka - CHUDA, SURENDRANAGAR SURENDRANAGAR 363410"
45945TA945,KALPTARU  PETRO STATION,West II,9724808584,NILESHKHATRAJ@YAHOO.COM," Survey No.256/3, Village-Fagvel Porda,  Kheda  Kheda 387640"
45332TA332,KISAN PETROLEUM,West II,9724123163,NILESHRAJGOR1973@GMAIL.COM,Survey No. 631   Surendranagar  Dasada 382780
45777TA777,NILKANTH PETROLEUM,West II,9427484182,NILKANTH.KHERALU@GMAIL.COM, Survey # 49 Village & Taluka - Kheralu Mehsana Mehsana 384325
46178TA178,Nilkanth Petroleum,West II,9898296464,nilkanthpetroleum26@gmail.com," 615/Paiki 1, Village-Bokhira, Taluka- Porbandar, Distt.- Porbandar, Porbandar Porbandar 360579"
46970TA970,Shri Hari Filling station LLP,West II,7600016060,Niraj.thakkar@shri-hari.com," City Survey No. 3510, Village - Bhachau, Taluka - Bhachau, Kutch Kutch 370140"
60046RA046,LOKENATH SERVICE STATION,East,9647000400,NIRANJANCHANDRASAHA2011@GMAIL.COM,Jessore Road (Near Chongda Park)   24 PARGANAS ( N ) Habra 743263
46458TA458,Rajlaxmi Petroleum,West II,9998581131,Nirav.khatri333@gmail.com," Survey No: 84 Paiki (Plot No 3,4,5,6,7,8 Vill: Rajpur , Taluka: Deesa, Banaskantha Banaskantha 385535"
46254TA254,JAY MATAJI PETROLEUM,West II,9723650111,NIRAVMOGRI@GMAIL.COM," Survey No.1649 , Village Lasundra Taluka Khatlal , Distt Kheda , Kheda Kheda 387640"
50988NA988,Shri Mata Vaishno Devi Fuel Filling,North,7897605219,nirbbhainarain@gmail.com," Plot- 12/1, 12/2, 7/2, 8/2, Chak fatehul lah Nagra Mod, Tehsil- Sikanderpur Ballia Ballia 277303"
50901NA901,NIRMA FILING STATION,West III,9672423086,nirmafilling12@gmail.com," SINDHARY ROAD,  AKADIYA MAHADEV, BAGODA JALORE JALORE 343032"
60088RA088,Disgao Filling Station,East,9435371302,NIRMAL.LANGTHASA@GMAIL.COM," Convent RD-Assam, Near PHE Reservour, N C Hills, N C Hills, Halfong 788819"
55425XA425,NIRUBHAN AGENCEY,South I,9952425294,nirubhanagencey@gmail.com, Palayam Village Dindugal  Road Dindugul Palayam 624620
55458XA458,Shrivaaru Filling Station,South I,9841050366,NISHANTHTRANS2009@GMAIL.COM," No.6,ayyapakkam main Road MGR Puram, Ambattur Thiruvallur Thiruvallur 600058"
60169RA169,Vijaya Laxmi Filling Station,East,9937788610,NITESHBANSALVLRM@GMAIL.COM,Plot No-883   Bargarh Attabira 768027
55345XA345,N L TRADERS,South I,9962260458,NITHYAPRAKASH0709@GMAIL.COM," 23/18B, Panampattu, T05 Villupuram Villupuram Panampattu 605602"
50082NA082,Parmar Filling Station,North,9812700572,NITIN7_PARMAR@YAHOO.CO.IN,Village : Chang Survey No. 203/6 Khewat No. 2893 Bhiwani Bhiwani 127021
50975NA975,Royal Filling Station,North,9536010204,NITINJAIN_0123@YAHOO.CO.IN,"Tehsil Chaandpur, Khasra No. 205/1 Village Noorpur, Bijnor, Bijnor, 246725"
45044TA044,Sai Siddhi Enterprises,West I,9766829838,NITINNAKHATE2002@YAHOO.CO.IN,"Ahmednagar Nagar- Pune Road, Waghunde - Bk, Taluka Parner, Ahmednagar Ahmednagar 413304"
45599TA599,Shree Ram Petroleum,West II,9974409265,NITINPATEL7047@GMAIL.COM," Survey No. 1557/28, Plot No. 12, Dhangadhra Surendranagar Dhangadhra 363310"
46780TA780,Pavan Petroleum,West II,7046818888,Nitinpindariya.np@gmail.com," 92 (Old survey No. 202/Paiki 3), Village – Bhan Khokhari, Devbhumi Dwarka Devbhumi Dwarka 360306"
55734XA734,Sri Vinayaka Agencies,South I,9443434376,NIVASS_1968@GMAIL.COM," R.S.No.82/1,T S NO.4/1,Komabakkam Village, Villianur Commune, Pondicherry Pondicherry Pondicherry 605110"
45771TA771,SHREEJI PETROLEUM,West II,9824015408,NIZAKEVIN12@GMAIL.COM," Khasra No. 652, Vill - Balva, Taluka - Kalol, Distt - Gandhinagar  GANDHINAGAR 382721"
45949TA949,Pragati Petroleum,West II,9925712355,NJJOSHI6464@GMAIL.COM," Survey No 189/2 Paiki 3, Village: Kotarwada Banaskantha Banaskantha 385330"
50597NA597,Shree Salasar Petro,North,9416047218,NKSINGLA00044@GMAIL.COM,"Village-Kalanwali, H03   Sirsa Sirsa 125201"
55814XA814,S P K S Service Station,South II,9980448725,NLOKESH725@GMAIL.COM," 39/13,Belagur,Hosadurga, Chitradurga Chitradurga Chitradurga 577501"
55034XA034,Mother Filling Station,South II,9440416399,NMK20_20@GMAIL.COM,"Madanapalli D No. 17-444-4-4/c2, Vivekananda Nagar Chittoor Madapalli 517325"
55849XA849,Mother Agencies,South II,9440416399,NMK20_20@YAHOO.COM," Sy. No. 1167, Mustoor Village, Nimmanapalli Mandal, Chittoor (District) Chittoor Chittoor 517325"
46810TA810,Shri Gurudev Petroleum,West I,9545380700,nmpatil0700@gmail.com," Gut No: 121, Village : Kumbharkheda, Taluka : Raver, Jalgaon Jalgaon 425505"
55560XA560,Sri Sai Filling Station,South II,9959168478,NMREDDY0178@GMAIL.COM," Survey no: 713/E, Village: Nandigama, Kothuru: Mandal, Mahabubnagar:District Mahabubnagar Mahabubnagar 509228"
46362TA362,Shubham Petroleum,West I,8928871001,NMUSALI46@GMAIL.COM," Surv No:199/1, Village: Navegaon(Lon) Tauka: Sindewahi, Chandrapur Chandrapur 441212"
55874XA874,Ramalakshmi Enterprises,South I,9600056476,NNBALASUBRAMAIAN@GMAIL.COM," SURVEY NO.43/2, Uslimpatti Village, Manapparai Taluk Tiruchirappalli Tiruchirappalli 621306"
51380NA380,Mahalaxmi Filling Station,West III,9423941356,NNC.SAKRI@GMAIL.COM," Khasra No. 77, 78, 79, 80, 81, 81/1, 82, Village – Ghodas, Tehsil – Mandal Bhilwara Bhilwara 311403"
45864TA864,Savan Petroleum,West II,9624501969,NNEBHA@GMAIL.COM, Survey No. 102 Paiki Village Mevasa Devbhumi Dwarka Devbhumi Dwarka 361315
51194NA194,Shree Brij Filling Station,West III,9828521906,NO," Khasra No. 813/814/815 Village Nindar, Taluka Amer, Dist. Jaipur Jaipur Jaipur 302013"
45800TA800,NOBLE Petroleum,West II,9725513344,NOBLE.VISNAGAR7081@GMAIL.COM,"Talua Visnagar, Survey # 490 Village Kansa, Mehsana Mehsana 384315"
60155RA155,Noble Fuels,East,9827484473,NOBLEREMEDIESRAIPUR@GMAIL.COM," Khasara No.61/1,42/14, 42/34,42/36,42/37 Raipur Gogaon 492001"
60351RA351,Noble Energy,East,9827484473,NOBLEREMEDIESRAIPUR@GMAIL.COM,"  Khasra No.531/9 (part), Village- Siltara, Raipur Raipur 493111"
45510TA510,Noorie Petroleum,West II,9054530653,Noori.gori97@gmail.com," Survey No. 104/1,SH-25, Rajkot-Bhavnagar Highway, Bhavnagar Rangola 364330"
55959XA959,Nimra Agencies,South I,9443950655,NOWSATH.MCA@GMAIL.COM," S No.26/2,27/1C,Bharathidasan Salai, Alangudi Village,Alangudi Taluka, Pudhukotai Pudhukotai 622301"
55209XA209,Sri Sai Filling Station,South II,9448146232,NPASARGI@GMAIL.COM,Commercial Property No.154   Bidar Siddapurwadi 585328
56440XA440,Nithin & Co,South II,9844909398,npmahesh.sgt@gmail.com," Sy no 49/4,Assessment No in BBMP Records 131/502/472/365/49/4/6/7/1 Bangalore Bangalore 560068"
56155XA155,NPP Fuels,South I,8606633313,Nppfuels@gmail.com," Survey No. 94/1, Palakkode, Ramanthali Village,ThaliparambuTaluk, Kannur Kannur 670305"
56005XA005,Sri Vinayaga Fuels,South I,9443512527,NPRABHAKARAN7@GMAIL.COM," Survey No.156/7B,Gangaleri Village, Krishnagiri Taluk & District Krishnagiri Krishnagiri 635001"
46213TA213,NAVAKAR PETROLEUM,West I,9421297084,NRK143@GMAIL.COM," Survey no : 331/1, Village: Chaupale, Taluka : Nandurbar, District : Nandurbar Nandurbar Nandurbar 425411"
45443TA443,Chirag Petroleum,West II,9427067327,NRUPESHDESAI@GMAIL.COM,Suv No.241   Surendrenagar Patdi 380015
60226RA226,Paras Petroleum (Reconst: 60019RA019),East,9931477917,NS1481974@GMAIL.COM,"Gopalganj - Deoria Road, B02 Taluka - Bhore  Gopalganj Gopalganj 841428"
46524TA524,NSG Petrol Pump,West I,9820027262,nsg.enterprises@hotmail.com," Survey No.188 (P), Village: Khupari, Ta:Wada, Palghar Palghar 421303"
55079XA079,N.S.N and Co.,South I,9942311111,NSNCOCONUTS@GMAIL.COM,"Survey No.34/3, 38/1 Chennimalai Road Kangeyam Erode Kangeyam 638701"
51040NA040,Rathore Badaliya Filling,West III,9828350777,nsrathor55@gmail.com," Survey No. 1254, Village - Dugari Tehsil - Nainwa, Bundi Bundi 323802"
46426TA426,Mishra & Co Petroleum,West I,9970820596,ntn999@gmail.com," Gut No 42/1A2, NH 3, Village – Natwada Shirpur, Dist - Dhule Dhule Dhule 425405"
55322XA322,Sri Lakshmi Ganapathi,South II,9866466667,NVRRGPM@GMAIL.COM," 268/16,17,18  Vizianagaram Vizianagaram 535558"
60435RA435,Shree Raghunath Filling Station,East,9583186868,ODAGAON.VODAFONE@GMAIL.COM," Plot No: 937,Khata No.- 395, Village : Ranganipatna, Taluka – Odagaon Nayagarh Nayagarh 752081"
56082XA082,Raj Filling Station(Reconstitution-55807XA807),South I,7299941122,om@rajtechengg.com," Survey No.276/16, Kodangudi South, Chinadhamani Village, Udaiyarapalayam TK  Ariyalur 621804"
51113NA113,Om Filling Station,North,9956699823,OM28874@GMAIL.COM," Kanak Sarai, Kachhwa , Mirzapur  Mirzapur Mirzapur 231501"
46229TA229,Yash Petroleum,West I,8989893333,OMDIXIT66@GAMIL.COM," Survey No. 507/3,  Saraikapa Tehsil- Burhar Dist. Shahdol Shahdol Shahdol 484110"
45095TA095,Om Gayatri Petroleum,West II,9714943049,OMGAYATRI.SHIHORI@GMAIL.COM,"Taluka : Kankraj Survey No. 910/p, Village : Sihori Banaskantha Sihori 385550"
46221TA221,OMKAAR PETROLEUM,West II,9825559097,OMKAARPETROLEUM.SIMEJ@GMAIL.COM," SURVEY NO 65 VILLAGE: SIMEJ, TALUKA: DHOLKA AHMEDABAD AHMEDABAD 382265"
46748TA748,Thanekar Automobiles (Reconstitution :45220TA220),West I,9960053037,omkar@thanekargroup.com," Survey no.35, 27- 3/5 & 3/6 Village-Kharvai,Taluka- Ambernath,  Thane 421504"
55576XA576,OMKARA FUEL STATION,South II,9742804483,OMKARA2501@GMAIL.COM," UNICIPAL NEW NO 14TH ,4TH MAIN,9TH CROSS KOTTIGE RAMACHANDRAAGRAHARA,CHAMRAJPET,B BANGALORE BANGALORE 560018"
46321TA321,Sai Petroleum,West I,9422415301,OMKARNIMBALKAR6495@GMAIL.COM," Survey No.327, Village – Radhanagari, Taluka – Radhanagari, Dist. – Kolhapur, Kolhapur Kolhapur 461212"
55731XA731,Om Namo Venkatesaya Agencies,South II,9346625555,OMNAMOVENKATESAYAAGENCIES@GMAIL.COM," Sy.No. 40/3, Vemulapalli (V), Mandapeta (M), East Godavari Dist. East Godavari East Godavari 533341"
50862NA862,Om Pal Ji Filling Station,North,9412858791,OMPALJI00@GMAIL.COM, Khasra No.1279 Sa Village-  Parwana Mehmoodpur Bulandshahar Bulandshahar 203401
60427RA427,Om Petro Park,East,9934520465,OMPETRO_1@REDIFFMAIL.COM," Khata no- 03, Plot no.- 114 & 115, Mauza Lokai, P.S- Kodarma, Thana no.- 332 Kodarma Kodarma 825410"
50406NA406,Om Prakash & Sons,North,9720772131,OMPRAKASH.BIRALSI@GMAIL.COM,Khasra No. 69 & 70   Muzaffarnagar Biralsi 247772
60464RA464,Om Ramchandi Filling Station,East,9861130108,OMRCRM@GMAIL.COM," Khata No.- 748/78, Chaka No.811/1261, Pl Village-Jamurda, Taluka/Tehsil-Bargarh Bargarh Bargarh 768038"
60079RA079,Om Sai Ram Filling Station,East,9437448007,OMSAIRAMFS2010@GMAIL.COM,"Plot No.864/1444,Purushottsmpur   Ganjam Ganjam 761018"
50589NA589,Om Shanti Fuels,North,9412542276,OMSHANTIFUELS1415@GMAIL.COM,"Village - Solra, H02   Palwal Palwal 121102"
50752NA752,Mehta Filling Station,North,9462237886,OMYADAV80@GMAIL.COM," Narnaul-Kotputli Road at Khewat No 10  Khatoni No 11,Khasra No 22 Mahendergarh Mahendergarh 123023"
60096RA096,Bhuyan Service Centre,East,9706072057,OORSANYAN@YAHOO.COM,Rongpur   Cachar Cachar 788819
50179NA179,Oriental Filling Station,North,9621935662,ORIENTAL_ORIENTAL@YAHOO.COM,"Khasra No. 838, 827, 833, 834,   Chandauli Sakaldiha 221007"
46386TA386,Shree Sanwariya Petroleum,West I,9993988100,P.SAGITRA@YAHOO.COM," Survey No. 708/2 & 710/2, Village - Badgawan, Tehsil - Badnagar, Ujjain Ujjain 456224"
55164XA164,Sri Balaji Enterprises,South I,9940086967,PACHAIYAPPAN10584@GMAIL.COM,Survey No.694   Tiruvallur Pauthipattu 600071
51534NA534,Dhakar Petrol Pump,West III,9783856626,padamnagar51@gmail.com," Khasra No.465,Village–Karwar, Tehsil-Nainwa, Bundi Bundi 323616"
56132XA132,Sri Venkateshwara Filling Station,South II,9848181852,padamrameshreddy@gmail.com," Sy.No:455/16, Laxmipuram Village, Burgampahad Mandal, Khammam Khammam 507114"
46201TA201,Padiyal Filling Station,West I,9755682959,PADIYALFILLINGSTATION@GMAIL.COM," Survey No. 152/2, P.H. No. 53, Village - Padiyal, Tehsil - Dahi, Dhar Dhar 454334"
55033XA033,Meerjapur Oil Filling Station,South II,9490908811,PADMA3344@GMAIL.COM,Meerjapuram 17-444-4-4/c2 Vivekananda Nagar Krishna Nuzvid Mandal 521111
56297XA297,Padmavathi Filling Station,South II,9848299086,padmavathifillingstation@gmail.com," Sy No. 542,544,555,Vemulanarwa, Kesampet Mandal, Rangareddy Rangareddy 509408"
45801TA801,Padmavati Petroleum,West II,9574780018,PADMAVATI.BHALAK@GMAIL.COM," (New Survey # 297), Vill Bhalak, Tehsil Visnagar, Mehsana Visnagar 384002"
45071TA071,Pakale Automobiles,West I,9960026446,PAKALEGROUP@GMAIL.COM," Gut No.2520 ,2618  Ratnagiri Sawarda 416415"
56231XA231,Pakhi Fuels LLP,South II,9100271646,pakhifuelsllp@gmail.com," Survey No.151,Ibrahimbagh Village, Golkonda Mandal, Hyderabad Hyderabad 500081"
50793NA793,RR Filling Point,North,9837794265,PAKISONU28@GMAIL.COM,"Tehsil -hapur Khasra No.135 & 133 min Village- Wajheelpur Hapur, Hapur, 247121"
55667XA667,Palaiahmanuvel Petroleum,South I,9994643794,PALAIAHMANUVEL.PETROLEUM@GMAIL.COM," Survey No.441/1B, Kadamboduvalvu Village Nanguneri Taluk, Tirunelveli District, Tirunelveli Tirunelveli 627501"
55702XA702,PMN PETROLIUM AGENCY,South I,9944800519,PALANIKSR12@GMAIL.COM," Survey No.115/9C,Melchengam Village, Chengam Taluk, Thiruvannamalai District, Thiruvannamalai Thiruvannamalai 606703"
56149XA149,Palaniswamy Agencies,South I,9363113111,palaniswamyagencies@gmail.com," S.Fno.101/2 Kurichi Village, Coimbatore Taluka, Coimbatore Coimbatore 641024"
56181XA181,Sri Harish Petroleum,South I,9443016736,palanivelusv@gmail.com," S No. 160/3 , Alangudi Main Road, Pudhukotai South Village, Pudhukotai Pudhukotai 622001"
50055NA055,Palawat Refill Pump,West III,8740979711,PALAWATREFILL@YAHOO.IN,Chomu Ajjitgarh Road Shahpura Village : Hanutiya Jaipur Ajitgarh 302015
51279NA279,Kushal Filling Station,West III,9413315499,PALIWALN75@YAHOO.COM," Khasra No. 135/1077 & 207, Village : Bagwas, Tehsil : Pratapgarh, Pratapgarh Pratapgarh 312605"
56358XA358,P V N Filling Station,South II,9440975569,palletivenkateswarlunaidu@gmail.com," S.No: 393, Gudur-Rapur Road, Sydapuram Village & Mandal, SPSR Nellore SPSR Nellore 524407"
45638TA638,Shree Pancheshwar Petroleum (Reconst: 45152TA152),West II,9099079919,PANCHESHWARPETROLEUM80031@GMAIL.COM,Porbander Survey No.1/14 Paiki  Porbander Miyani 360574
50370NA370,Gayatri Automobiles,North,9012266444,PANDEY.DHARMANSHU@GMAIL.COM,Khasra No-251   Aligarh Iglas 202001
56234XA234,Pandian Automobiles,South I,9597772223,Pandian2880@gmail.com," Survey No: 235/3,Kidaripatti Village, Melur Taluka, Madurai Madurai 625301"
50646NA646,Ganga Service Station,North,9927134426,PANDITAJAY0607@GMAIL.COM, Khasra No. 189 Village Maundi Tehsil Shikarpur Bulandshahar Shikharpur 203395
51463NA463,Pandit Filling Station,West III,8619790977,PANDITFILLINGSTATION2017@GMAIL.COM," Khasra No. 3040/2347, Village : IRAS, Tehsil : Asind, District : Bhilwara, Bhilwara Bhilwara 311024"
51260NA260,Pandit Raghav Petroleum,West III,9414119762,PANDITRAGHAVPETROLEUM@GMAIL.COM," Khasra No. 696/484, Village-Mehrana, Tehsil-Degana, District-Nagaur, Nagaur Nagaur 341503"
55634XA634,SRI LAXMI VENKATESH ENTERPRISES,South II,8884434989,PANDURANGA_PADIYAR@YAHOO.COM," Survey No- 45/2A6, Near SLV Temple, Main road, Uppunda.Kundapura Taluk Udupi Udupi 576232"
55646XA646,RANGARAJ SERVICE STATION,South I,9894832454,PANDURANGANP3@GMAIL.COM," SURVEY NO.2376/2, VILVARAYANATHAM VILLAG CUDDALORE TALUK, CUDDALORE DIST CUDDALORE CUDDALORE 607001"
45656TA656,Pandurang Petroleum,West I,9822291111,PANDURANGPETROLEUM@GMAIL.COM,"Gut No. 327/1, Village Charoli   pune Alandi 412105"
